1612943100.0,1815.12000000,1816.87000000,1811.08000000,1813.18000000,3491.66064000,1612943399999,6336354.64153910,3234,1853.21012000,3363086.45994250,0
1612943400.0,1813.19000000,1815.91000000,1805.50000000,1808.01000000,3848.92435000,1612943699999,6969833.17326880,3388,2228.48897000,4034031.54750860,0
1612943700.0,1808.00000000,1813.79000000,1807.99000000,1810.84000000,2899.20476000,1612943999999,5249736.70553810,3090,1676.52249000,3035254.71253480,0
1612944000.0,1810.84000000,1825.00000000,1810.59000000,1825.00000000,7197.75317000,1612944299999,13095393.87022160,7268,4577.34047000,8330777.94656920,0
1612944300.0,1824.99000000,1837.86000000,1824.79000000,1829.00000000,13749.72385000,1612944599999,25178392.31825110,14847,8063.50412000,14764555.62009940,0
1612944600.0,1829.06000000,1831.71000000,1822.55000000,1823.10000000,5496.44381000,1612944899999,10048423.64039260,4920,2614.99144000,4780735.37047060,0
1612944900.0,1822.58000000,1823.09000000,1789.64000000,1799.17000000,11793.16170000,1612945199999,21301815.83953490,11568,4404.69374000,7965420.69229160,0
1612945200.0,1798.74000000,1809.31000000,1797.20000000,1806.59000000,5167.55977000,1612945499999,9320709.60261590,5280,2443.19265000,4407444.72431810,0
1612945500.0,1806.58000000,1809.86000000,1803.14000000,1808.00000000,4068.45334000,1612945799999,7352683.48636280,3647,2401.96823000,4341502.63556930,0
1612945800.0,1808.06000000,1809.98000000,1803.70000000,1804.23000000,3315.12361000,1612946099999,5989930.35643440,3548,1541.23702000,2785139.96416050,0
1612946100.0,1804.37000000,1805.99000000,1800.07000000,1800.53000000,3910.26669000,1612946399999,7050000.50395490,4441,1616.17085000,2913851.67128600,0
1612946400.0,1800.52000000,1802.96000000,1789.60000000,1799.73000000,8366.73164000,1612946699999,15020627.05061970,6968,3990.15992000,7163766.83711850,0
1612946700.0,1799.89000000,1803.72000000,1795.54000000,1800.80000000,3931.98147000,1612946999999,7075883.94383990,4055,2018.33474000,3632207.05077830,0
1612947000.0,1800.32000000,1805.57000000,1798.53000000,1803.79000000,2705.06467000,1612947299999,4875487.69836740,3144,1271.24701000,2291053.17010380,0
1612947300.0,1803.53000000,1806.00000000,1799.01000000,1803.86000000,3921.56041000,1612947599999,7070919.58831670,3425,1887.97199000,3404611.39605550,0
1612947600.0,1803.90000000,1806.45000000,1801.47000000,1803.08000000,2648.07818000,1612947899999,4776749.40385060,2947,1246.56714000,2248338.74057440,0
1612947900.0,1803.07000000,1805.98000000,1800.00000000,1804.55000000,2292.89499000,1612948199999,4134644.91237170,2675,1005.31973000,1812887.03783520,0
1612948200.0,1804.56000000,1806.35000000,1803.68000000,1805.59000000,1579.30737000,1612948499999,2850592.29780330,2143,898.80376000,1622385.45459100,0
1612948500.0,1805.60000000,1812.43000000,1804.28000000,1812.21000000,2961.24133000,1612948799999,5353488.85631170,3592,1929.82013000,3488522.30106330,0
1612948800.0,1812.21000000,1814.00000000,1809.37000000,1810.84000000,2358.05023000,1612949099999,4272128.90671390,3119,938.87162000,1701046.54985930,0
1612949100.0,1810.99000000,1812.65000000,1807.07000000,1811.93000000,2783.85481000,1612949399999,5040905.21305170,3027,1635.54066000,2961805.68621220,0
1612949400.0,1811.76000000,1814.77000000,1809.54000000,1810.66000000,2549.91976000,1612949699999,4620158.37362770,3178,1605.60484000,2909245.56087190,0
1612949700.0,1810.90000000,1811.04000000,1805.80000000,1807.00000000,2587.89425000,1612949999999,4680896.66522140,2852,1151.55949000,2083161.90336600,0
1612950000.0,1806.99000000,1808.71000000,1799.73000000,1800.87000000,3994.04293000,1612950299999,7200178.07900140,4625,1928.40410000,3476390.50820050,0
1612950300.0,1800.87000000,1801.00000000,1795.01000000,1799.67000000,2685.82391000,1612950599999,4829697.86241720,3618,1317.27249000,2368529.51062560,0
1612950600.0,1799.66000000,1799.82000000,1781.04000000,1786.60000000,6042.40313000,1612950899999,10810054.45453270,7749,2500.78630000,4474513.01241340,0
1612950900.0,1786.24000000,1793.83000000,1786.00000000,1790.99000000,3811.91571000,1612951199999,6824039.08301800,4289,1747.14116000,3127736.31414470,0
1612951200.0,1791.00000000,1791.00000000,1781.46000000,1787.78000000,4133.13490000,1612951499999,7381575.66688800,4478,2119.66995000,3785202.78625390,0
1612951500.0,1787.78000000,1795.23000000,1786.86000000,1794.75000000,2213.27013000,1612951799999,3964431.38307440,2964,1346.66820000,2412461.25125900,0
1612951800.0,1794.76000000,1806.90000000,1793.01000000,1806.23000000,4370.96094000,1612952099999,7870916.34934370,4605,2201.73638000,3964451.98602760,0
1612952100.0,1806.23000000,1809.69000000,1800.47000000,1804.41000000,5072.88371000,1612952399999,9160023.05156250,4950,2423.15419000,4375738.93860560,0
1612952400.0,1804.40000000,1805.35000000,1797.74000000,1800.34000000,2960.22436000,1612952699999,5333578.98150700,3485,1269.30552000,2287252.27678030,0
1612952700.0,1800.34000000,1804.25000000,1797.96000000,1798.49000000,4567.13077000,1612952999999,8224582.82511900,3879,2274.41975000,4095583.66417450,0
1612953000.0,1798.57000000,1804.08000000,1791.53000000,1795.80000000,3447.34410000,1612953299999,6196255.30847670,4114,1833.32769000,3295048.39143990,0
1612953300.0,1795.96000000,1797.99000000,1786.88000000,1793.95000000,4346.51931000,1612953599999,7794526.93378290,4224,1641.77770000,2943946.00111150,0
1612953600.0,1794.14000000,1798.20000000,1791.83000000,1795.20000000,2441.09882000,1612953899999,4382960.54204500,2918,1330.26220000,2388661.96217270,0
1612953900.0,1795.38000000,1799.15000000,1793.08000000,1795.40000000,2610.90358000,1612954199999,4689231.77400140,2710,1454.03204000,2611814.34425100,0
1612954200.0,1795.64000000,1797.13000000,1793.00000000,1796.64000000,2146.36821000,1612954499999,3852150.32643610,2592,1121.03237000,2012026.36227510,0
1612954500.0,1796.55000000,1796.67000000,1788.44000000,1793.90000000,2959.04200000,1612954799999,5303728.66768720,3254,1233.54370000,2210932.99442560,0
1612954800.0,1793.92000000,1796.39000000,1784.00000000,1784.46000000,3893.65357000,1612955099999,6971134.89578860,4147,1693.42180000,3033510.32328150,0
1612955100.0,1784.84000000,1786.81000000,1781.79000000,1784.84000000,4582.15186000,1612955399999,8176405.53218680,4353,2424.67488000,4327061.99175720,0
1612955400.0,1784.67000000,1786.94000000,1783.64000000,1786.53000000,2951.03507000,1612955699999,5267293.68055080,3322,1328.04347000,2370615.84036780,0
1612955700.0,1786.14000000,1789.18000000,1784.00000000,1785.75000000,3935.97838000,1612955999999,7030547.66123370,3842,1757.69489000,3139773.59378510,0
1612956000.0,1785.71000000,1786.70000000,1783.00000000,1785.46000000,2920.03513000,1612956299999,5210999.87809210,3086,1307.75257000,2334042.76009700,0
1612956300.0,1785.17000000,1786.80000000,1772.69000000,1778.04000000,6307.16906000,1612956599999,11214268.98956570,7415,2401.30787000,4269799.56301110,0
1612956600.0,1778.04000000,1788.75000000,1771.85000000,1787.04000000,4685.26499000,1612956899999,8351806.39208490,5342,2506.84229000,4470811.48836310,0
1612956900.0,1787.05000000,1791.87000000,1782.68000000,1790.74000000,2477.32429000,1612957199999,4428726.71020220,3349,1348.47612000,2410825.88905530,0
1612957200.0,1790.74000000,1792.79000000,1786.32000000,1789.49000000,2623.05737000,1612957499999,4695805.23830930,3354,1166.65598000,2088947.83838600,0
1612957500.0,1789.20000000,1792.16000000,1787.57000000,1791.29000000,1980.55437000,1612957799999,3544393.21183480,2665,1023.98481000,1832652.27089020,0
1612957800.0,1791.16000000,1793.00000000,1786.64000000,1789.97000000,2097.34092000,1612958099999,3754815.04809660,3090,1144.46186000,2048794.81385940,0
1612958100.0,1789.97000000,1793.46000000,1788.59000000,1792.02000000,2116.65892000,1612958399999,3790587.74681360,2676,1132.56967000,2028471.66415680,0
1612958400.0,1792.02000000,1792.46000000,1775.03000000,1775.80000000,5830.58370000,1612958699999,10385391.36867850,5803,2676.64703000,4767618.14300010,0
1612958700.0,1775.18000000,1777.66000000,1761.65000000,1777.31000000,9190.88474000,1612958999999,16262834.03666050,10878,3756.89175000,6648447.81742490,0
